Participant.Private.ID,Question.Key,Response,Delay,Test.Time
8116680,MEQ_2,Fairly tired,delay,AM
8137764,MEQ_2,Fairly tired,delay,AM
8137847,MEQ_2,Fairly tired,delay,AM
8471724,MEQ_2,Fairly tired,delay,AM
8471627,MEQ_2,Fairly tired,delay,AM
8393638,MEQ_2,Fairly tired,delay,AM
8389436,MEQ_2,Fairly tired,delay,AM
8389380,MEQ_2,Fairly tired,delay,AM
8377641,MEQ_2,Fairly tired,delay,AM
8377039,MEQ_2,Fairly tired,delay,AM
8367283,MEQ_2,Fairly tired,delay,AM
8342559,MEQ_2,Fairly tired,delay,AM
8235017,MEQ_2,Fairly tired,delay,AM
8234121,MEQ_2,Fairly tired,delay,AM
8221790,MEQ_2,Fairly tired,delay,AM
8221918,MEQ_2,Fairly tired,delay,AM
8208689,MEQ_2,Fairly tired,delay,AM
8194969,MEQ_2,Fairly tired,delay,AM
8190616,MEQ_2,Fairly tired,delay,AM
8190906,MEQ_2,Fairly tired,delay,AM
8179570,MEQ_2,Fairly tired,delay,AM
8168749,MEQ_2,Fairly tired,delay,AM
8137770,MEQ_2,Fairly tired,delay,AM
8137973,MEQ_2,Fairly tired,delay,AM
8138063,MEQ_2,Fairly tired,delay,AM
8138304,MEQ_2,Fairly tired,delay,AM
8138216,MEQ_2,Fairly tired,delay,AM
8137730,MEQ_2,Fairly tired,delay,AM
8121052,MEQ_2,Fairly tired,delay,AM
8107155,MEQ_2,Fairly tired,delay,AM
8107631,MEQ_2,Fairly tired,delay,AM
8096343,MEQ_2,Fairly tired,delay,AM
8096470,MEQ_2,Fairly tired,delay,AM
8096825,MEQ_2,Fairly tired,delay,AM
8087283,MEQ_2,Fairly tired,delay,AM
8087434,MEQ_2,Fairly tired,delay,AM
8077532,MEQ_2,Fairly tired,delay,AM
8471729,MEQ_2,Fairly tired,delay,AM
8471993,MEQ_2,Fairly tired,delay,AM
8471944,MEQ_2,Fairly tired,delay,AM
8481352,MEQ_2,Fairly tired,delay,AM
8496101,MEQ_2,Fairly tired,delay,AM
8221639,MEQ_2,Fairly tired,delay,AM
8152488,MEQ_2,Fairly tired,delay,AM
8151385,MEQ_2,Fairly tired,delay,AM
8151943,MEQ_2,Fairly tired,delay,AM
7806505,MEQ_2,Very refreshed,delay,AM
7814523,MEQ_2,Very refreshed,delay,AM
8481877,MEQ_2,Very refreshed,delay,AM
7655499,MEQ_2,Very tired,delay,AM
7655544,MEQ_2,Very tired,delay,AM
7797627,MEQ_2,Very tired,delay,AM
7953632,MEQ_2,Very tired,delay,AM
7979487,MEQ_2,Very tired,delay,AM
8246649,MEQ_2,Very tired,delay,AM
8393200,MEQ_2,Very tired,delay,AM
8247940,MEQ_2,Very tired,delay,AM
8209525,MEQ_2,Very tired,delay,AM
8209328,MEQ_2,Very tired,delay,AM
8138170,MEQ_2,Very tired,delay,AM
8116536,MEQ_2,Very tired,delay,AM
8116661,MEQ_2,Very tired,delay,AM
8077440,MEQ_2,Very tired,delay,AM
8471790,MEQ_2,Very tired,delay,AM
8481823,MEQ_2,Very tired,delay,AM
7657496,MEQ_2,Fairly refreshed,delay,PM
7680339,MEQ_2,Fairly refreshed,delay,PM
7799847,MEQ_2,Fairly refreshed,delay,PM
7808342,MEQ_2,Fairly refreshed,delay,PM
7817900,MEQ_2,Fairly refreshed,delay,PM
7941546,MEQ_2,Fairly refreshed,delay,PM
7958123,MEQ_2,Fairly refreshed,delay,PM
8007863,MEQ_2,Fairly refreshed,delay,PM
8044712,MEQ_2,Fairly refreshed,delay,PM
8053564,MEQ_2,Fairly refreshed,delay,PM
8069509,MEQ_2,Fairly refreshed,delay,PM
8068989,MEQ_2,Fairly refreshed,delay,PM
8098742,MEQ_2,Fairly refreshed,delay,PM
8128630,MEQ_2,Fairly refreshed,delay,PM
8171807,MEQ_2,Fairly refreshed,delay,PM
8181794,MEQ_2,Fairly refreshed,delay,PM
8191973,MEQ_2,Fairly refreshed,delay,PM
8196008,MEQ_2,Fairly refreshed,delay,PM
8196200,MEQ_2,Fairly refreshed,delay,PM
8200792,MEQ_2,Fairly refreshed,delay,PM
8237566,MEQ_2,Fairly refreshed,delay,PM
8390796,MEQ_2,Fairly refreshed,delay,PM
8394763,MEQ_2,Fairly refreshed,delay,PM
8394768,MEQ_2,Fairly refreshed,delay,PM
8484057,MEQ_2,Fairly refreshed,delay,PM
7650194,MEQ_2,Fairly tired,delay,PM
7650280,MEQ_2,Fairly tired,delay,PM
7649898,MEQ_2,Fairly tired,delay,PM
7649902,MEQ_2,Fairly tired,delay,PM
7657471,MEQ_2,Fairly tired,delay,PM
7657307,MEQ_2,Fairly tired,delay,PM
7657514,MEQ_2,Fairly tired,delay,PM
7665160,MEQ_2,Fairly tired,delay,PM
7671349,MEQ_2,Fairly tired,delay,PM
7680305,MEQ_2,Fairly tired,delay,PM
7792483,MEQ_2,Fairly tired,delay,PM
7792229,MEQ_2,Fairly tired,delay,PM
7792280,MEQ_2,Fairly tired,delay,PM
7792350,MEQ_2,Fairly tired,delay,PM
7799813,MEQ_2,Fairly tired,delay,PM
7808305,MEQ_2,Fairly tired,delay,PM
7818063,MEQ_2,Fairly tired,delay,PM
7818153,MEQ_2,Fairly tired,delay,PM
7817839,MEQ_2,Fairly tired,delay,PM
7839745,MEQ_2,Fairly tired,delay,PM
7843340,MEQ_2,Fairly tired,delay,PM
7843368,MEQ_2,Fairly tired,delay,PM
7843444,MEQ_2,Fairly tired,delay,PM
7941696,MEQ_2,Fairly tired,delay,PM
7941125,MEQ_2,Fairly tired,delay,PM
7941639,MEQ_2,Fairly tired,delay,PM
7972212,MEQ_2,Fairly tired,delay,PM
7972333,MEQ_2,Fairly tired,delay,PM
7991545,MEQ_2,Fairly tired,delay,PM
7991420,MEQ_2,Fairly tired,delay,PM
7991281,MEQ_2,Fairly tired,delay,PM
7999266,MEQ_2,Fairly tired,delay,PM
8008847,MEQ_2,Fairly tired,delay,PM
8008502,MEQ_2,Fairly tired,delay,PM
8008151,MEQ_2,Fairly tired,delay,PM
8007866,MEQ_2,Fairly tired,delay,PM
8020244,MEQ_2,Fairly tired,delay,PM
8034101,MEQ_2,Fairly tired,delay,PM
8033963,MEQ_2,Fairly tired,delay,PM
8044814,MEQ_2,Fairly tired,delay,PM
8044901,MEQ_2,Fairly tired,delay,PM
8061284,MEQ_2,Fairly tired,delay,PM
8069015,MEQ_2,Fairly tired,delay,PM
8069040,MEQ_2,Fairly tired,delay,PM
8069055,MEQ_2,Fairly tired,delay,PM
8069575,MEQ_2,Fairly tired,delay,PM
8069405,MEQ_2,Fairly tired,delay,PM
8079916,MEQ_2,Fairly tired,delay,PM
8098930,MEQ_2,Fairly tired,delay,PM
8128250,MEQ_2,Fairly tired,delay,PM
8128657,MEQ_2,Fairly tired,delay,PM
8140698,MEQ_2,Fairly tired,delay,PM
8141329,MEQ_2,Fairly tired,delay,PM
8140784,MEQ_2,Fairly tired,delay,PM
8159599,MEQ_2,Fairly tired,delay,PM
8171977,MEQ_2,Fairly tired,delay,PM
8191941,MEQ_2,Fairly tired,delay,PM
8192060,MEQ_2,Fairly tired,delay,PM
8192049,MEQ_2,Fairly tired,delay,PM
8196168,MEQ_2,Fairly tired,delay,PM
8200798,MEQ_2,Fairly tired,delay,PM
8200933,MEQ_2,Fairly tired,delay,PM
8201245,MEQ_2,Fairly tired,delay,PM
8200990,MEQ_2,Fairly tired,delay,PM
8200848,MEQ_2,Fairly tired,delay,PM
8200830,MEQ_2,Fairly tired,delay,PM
8201243,MEQ_2,Fairly tired,delay,PM
8211370,MEQ_2,Fairly tired,delay,PM
8225383,MEQ_2,Fairly tired,delay,PM
8237443,MEQ_2,Fairly tired,delay,PM
8237191,MEQ_2,Fairly tired,delay,PM
8250824,MEQ_2,Fairly tired,delay,PM
8250932,MEQ_2,Fairly tired,delay,PM
8345258,MEQ_2,Fairly tired,delay,PM
8358152,MEQ_2,Fairly tired,delay,PM
8395299,MEQ_2,Fairly tired,delay,PM
8474922,MEQ_2,Fairly tired,delay,PM
8474804,MEQ_2,Fairly tired,delay,PM
8474242,MEQ_2,Fairly tired,delay,PM
8474259,MEQ_2,Fairly tired,delay,PM
8474430,MEQ_2,Fairly tired,delay,PM
8484904,MEQ_2,Fairly tired,delay,PM
8484076,MEQ_2,Fairly tired,delay,PM
8484177,MEQ_2,Fairly tired,delay,PM
8499493,MEQ_2,Fairly tired,delay,PM
8508337,MEQ_2,Fairly tired,delay,PM
8508413,MEQ_2,Fairly tired,delay,PM
8508485,MEQ_2,Fairly tired,delay,PM
8513360,MEQ_2,Fairly tired,delay,PM
8158355,MEQ_2,Very refreshed,delay,PM
7657363,MEQ_2,Very tired,delay,PM
7657171,MEQ_2,Very tired,delay,PM
7676682,MEQ_2,Very tired,delay,PM
7808292,MEQ_2,Very tired,delay,PM
7972425,MEQ_2,Very tired,delay,PM
8007862,MEQ_2,Very tired,delay,PM
8020508,MEQ_2,Very tired,delay,PM
8021105,MEQ_2,Very tired,delay,PM
8034124,MEQ_2,Very tired,delay,PM
8044981,MEQ_2,Very tired,delay,PM
8069326,MEQ_2,Very tired,delay,PM
8068998,MEQ_2,Very tired,delay,PM
8080184,MEQ_2,Very tired,delay,PM
8122203,MEQ_2,Very tired,delay,PM
8128209,MEQ_2,Very tired,delay,PM
8140914,MEQ_2,Very tired,delay,PM
8171990,MEQ_2,Very tired,delay,PM
8196103,MEQ_2,Very tired,delay,PM
8201078,MEQ_2,Very tired,delay,PM
8211776,MEQ_2,Very tired,delay,PM
8264299,MEQ_2,Very tired,delay,PM
8394785,MEQ_2,Very tired,delay,PM
8474593,MEQ_2,Very tired,delay,PM
8474244,MEQ_2,Very tired,delay,PM
8475054,MEQ_2,Very tired,delay,PM
8474274,MEQ_2,Very tired,delay,PM
8485059,MEQ_2,Very tired,delay,PM
8508375,MEQ_2,Very tired,delay,PM
7604489,MEQ_3,10:15pm-12:45am,control,AM
7613259,MEQ_3,10:15pm-12:45am,control,AM
7727146,MEQ_3,10:15pm-12:45am,control,AM
7729299,MEQ_3,10:15pm-12:45am,control,AM
7862286,MEQ_3,10:15pm-12:45am,control,AM
7880665,MEQ_3,10:15pm-12:45am,control,AM
7900471,MEQ_3,10:15pm-12:45am,control,AM
8271250,MEQ_3,10:15pm-12:45am,control,AM
8283678,MEQ_3,10:15pm-12:45am,control,AM
8394753,MEQ_3,10:15pm-12:45am,control,AM
8394817,MEQ_3,10:15pm-12:45am,control,AM
8413378,MEQ_3,10:15pm-12:45am,control,AM
8414156,MEQ_3,10:15pm-12:45am,control,AM
7921262,MEQ_3,10:15pm-12:45am,control,AM
7900324,MEQ_3,10:15pm-12:45am,control,AM
7900286,MEQ_3,10:15pm-12:45am,control,AM
7863141,MEQ_3,10:15pm-12:45am,control,AM
7862570,MEQ_3,10:15pm-12:45am,control,AM
7848981,MEQ_3,10:15pm-12:45am,control,AM
7848791,MEQ_3,10:15pm-12:45am,control,AM
7848363,MEQ_3,10:15pm-12:45am,control,AM
7848368,MEQ_3,10:15pm-12:45am,control,AM
7848293,MEQ_3,10:15pm-12:45am,control,AM
7747520,MEQ_3,10:15pm-12:45am,control,AM
7743947,MEQ_3,10:15pm-12:45am,control,AM
7733905,MEQ_3,10:15pm-12:45am,control,AM
7733742,MEQ_3,10:15pm-12:45am,control,AM
7729318,MEQ_3,10:15pm-12:45am,control,AM
7727183,MEQ_3,10:15pm-12:45am,control,AM
7727161,MEQ_3,10:15pm-12:45am,control,AM
7727055,MEQ_3,10:15pm-12:45am,control,AM
7643127,MEQ_3,10:15pm-12:45am,control,AM
7643108,MEQ_3,10:15pm-12:45am,control,AM
7636827,MEQ_3,10:15pm-12:45am,control,AM
7629083,MEQ_3,10:15pm-12:45am,control,AM
7621261,MEQ_3,10:15pm-12:45am,control,AM
7620694,MEQ_3,10:15pm-12:45am,control,AM
7613382,MEQ_3,10:15pm-12:45am,control,AM
7613310,MEQ_3,10:15pm-12:45am,control,AM
7613274,MEQ_3,10:15pm-12:45am,control,AM
7613230,MEQ_3,10:15pm-12:45am,control,AM
7604570,MEQ_3,10:15pm-12:45am,control,AM
7604538,MEQ_3,10:15pm-12:45am,control,AM
7604496,MEQ_3,10:15pm-12:45am,control,AM
7604298,MEQ_3,10:15pm-12:45am,control,AM
7604165,MEQ_3,10:15pm-12:45am,control,AM
8357624,MEQ_3,10:15pm-12:45am,control,AM
8345154,MEQ_3,10:15pm-12:45am,control,AM
8344827,MEQ_3,10:15pm-12:45am,control,AM
8344819,MEQ_3,10:15pm-12:45am,control,AM
8316989,MEQ_3,10:15pm-12:45am,control,AM
8316167,MEQ_3,10:15pm-12:45am,control,AM
8307220,MEQ_3,10:15pm-12:45am,control,AM
8306906,MEQ_3,10:15pm-12:45am,control,AM
8306234,MEQ_3,10:15pm-12:45am,control,AM
8295753,MEQ_3,10:15pm-12:45am,control,AM
8283216,MEQ_3,10:15pm-12:45am,control,AM
8283233,MEQ_3,10:15pm-12:45am,control,AM
8283084,MEQ_3,10:15pm-12:45am,control,AM
8271565,MEQ_3,10:15pm-12:45am,control,AM
8271542,MEQ_3,10:15pm-12:45am,control,AM
8271105,MEQ_3,10:15pm-12:45am,control,AM
8270948,MEQ_3,10:15pm-12:45am,control,AM
8270864,MEQ_3,10:15pm-12:45am,control,AM
8270211,MEQ_3,10:15pm-12:45am,control,AM
8357635,MEQ_3,10:15pm-12:45am,control,AM
8387072,MEQ_3,10:15pm-12:45am,control,AM
8394819,MEQ_3,10:15pm-12:45am,control,AM
8395055,MEQ_3,10:15pm-12:45am,control,AM
8395072,MEQ_3,10:15pm-12:45am,control,AM
8395329,MEQ_3,10:15pm-12:45am,control,AM
8402978,MEQ_3,10:15pm-12:45am,control,AM
8445932,MEQ_3,10:15pm-12:45am,control,AM
8463921,MEQ_3,10:15pm-12:45am,control,AM
8474323,MEQ_3,10:15pm-12:45am,control,AM
8484835,MEQ_3,10:15pm-12:45am,control,AM
8499281,MEQ_3,10:15pm-12:45am,control,AM
8499623,MEQ_3,10:15pm-12:45am,control,AM
8499675,MEQ_3,10:15pm-12:45am,control,AM
8394782,MEQ_3,12:45-2am,control,AM
7863267,MEQ_3,12:45-2am,control,AM
7862197,MEQ_3,12:45-2am,control,AM
7849013,MEQ_3,12:45-2am,control,AM
7848817,MEQ_3,12:45-2am,control,AM
7734191,MEQ_3,12:45-2am,control,AM
7734084,MEQ_3,12:45-2am,control,AM
7629148,MEQ_3,12:45-2am,control,AM
7613325,MEQ_3,12:45-2am,control,AM
8316990,MEQ_3,12:45-2am,control,AM
8306501,MEQ_3,12:45-2am,control,AM
8271048,MEQ_3,12:45-2am,control,AM
8484079,MEQ_3,12:45-2am,control,AM
7880657,MEQ_3,2-3am,control,AM
7729295,MEQ_3,2-3am,control,AM
7604321,MEQ_3,2-3am,control,AM
8357646,MEQ_3,2-3am,control,AM
8357856,MEQ_3,2-3am,control,AM
8379760,MEQ_3,2-3am,control,AM
8413443,MEQ_3,8-9pm,control,AM
8413923,MEQ_3,8-9pm,control,AM
7727187,MEQ_3,8-9pm,control,AM
7604164,MEQ_3,8-9pm,control,AM
8380944,MEQ_3,8-9pm,control,AM
8394808,MEQ_3,8-9pm,control,AM
7636898,MEQ_3,9-10:15pm,control,AM
8394737,MEQ_3,9-10:15pm,control,AM
8395337,MEQ_3,9-10:15pm,control,AM
7930688,MEQ_3,9-10:15pm,control,AM
7921326,MEQ_3,9-10:15pm,control,AM
7881246,MEQ_3,9-10:15pm,control,AM
7863105,MEQ_3,9-10:15pm,control,AM
7861883,MEQ_3,9-10:15pm,control,AM
7860065,MEQ_3,9-10:15pm,control,AM
7848557,MEQ_3,9-10:15pm,control,AM
7848483,MEQ_3,9-10:15pm,control,AM
7848265,MEQ_3,9-10:15pm,control,AM
7727056,MEQ_3,9-10:15pm,control,AM
7636967,MEQ_3,9-10:15pm,control,AM
7636753,MEQ_3,9-10:15pm,control,AM
7629122,MEQ_3,9-10:15pm,control,AM
7620699,MEQ_3,9-10:15pm,control,AM
8344979,MEQ_3,9-10:15pm,control,AM
8344834,MEQ_3,9-10:15pm,control,AM
8329142,MEQ_3,9-10:15pm,control,AM
8295289,MEQ_3,9-10:15pm,control,AM
8283170,MEQ_3,9-10:15pm,control,AM
8358246,MEQ_3,9-10:15pm,control,AM
8381180,MEQ_3,9-10:15pm,control,AM
8394734,MEQ_3,9-10:15pm,control,AM
8464093,MEQ_3,9-10:15pm,control,AM
8471649,MEQ_3,10:15pm-12:45am,control,PM
7611579,MEQ_3,10:15pm-12:45am,control,PM
7857227,MEQ_3,10:15pm-12:45am,control,PM
8303674,MEQ_3,10:15pm-12:45am,control,PM
8354789,MEQ_3,10:15pm-12:45am,control,PM
8393542,MEQ_3,10:15pm-12:45am,control,PM
8400942,MEQ_3,10:15pm-12:45am,control,PM
8400943,MEQ_3,10:15pm-12:45am,control,PM
8400954,MEQ_3,10:15pm-12:45am,control,PM
7938959,MEQ_3,10:15pm-12:45am,control,PM
7896313,MEQ_3,10:15pm-12:45am,control,PM
7875333,MEQ_3,10:15pm-12:45am,control,PM
7874874,MEQ_3,10:15pm-12:45am,control,PM
7874368,MEQ_3,10:15pm-12:45am,control,PM
7874048,MEQ_3,10:15pm-12:45am,control,PM
7873949,MEQ_3,10:15pm-12:45am,control,PM
7858115,MEQ_3,10:15pm-12:45am,control,PM
7857953,MEQ_3,10:15pm-12:45am,control,PM
7857916,MEQ_3,10:15pm-12:45am,control,PM
7857714,MEQ_3,10:15pm-12:45am,control,PM
7857478,MEQ_3,10:15pm-12:45am,control,PM
7857350,MEQ_3,10:15pm-12:45am,control,PM
7857260,MEQ_3,10:15pm-12:45am,control,PM
7856973,MEQ_3,10:15pm-12:45am,control,PM
7856955,MEQ_3,10:15pm-12:45am,control,PM
7856876,MEQ_3,10:15pm-12:45am,control,PM
7856867,MEQ_3,10:15pm-12:45am,control,PM
7749422,MEQ_3,10:15pm-12:45am,control,PM
7737463,MEQ_3,10:15pm-12:45am,control,PM
7732868,MEQ_3,10:15pm-12:45am,control,PM
7732726,MEQ_3,10:15pm-12:45am,control,PM
7728418,MEQ_3,10:15pm-12:45am,control,PM
7728338,MEQ_3,10:15pm-12:45am,control,PM
7728287,MEQ_3,10:15pm-12:45am,control,PM
7728331,MEQ_3,10:15pm-12:45am,control,PM
7728281,MEQ_3,10:15pm-12:45am,control,PM
7648957,MEQ_3,10:15pm-12:45am,control,PM
7627542,MEQ_3,10:15pm-12:45am,control,PM
7627419,MEQ_3,10:15pm-12:45am,control,PM
7618818,MEQ_3,10:15pm-12:45am,control,PM
7618741,MEQ_3,10:15pm-12:45am,control,PM
7618657,MEQ_3,10:15pm-12:45am,control,PM
7618552,MEQ_3,10:15pm-12:45am,control,PM
7611631,MEQ_3,10:15pm-12:45am,control,PM
7611627,MEQ_3,10:15pm-12:45am,control,PM
7611574,MEQ_3,10:15pm-12:45am,control,PM
7611506,MEQ_3,10:15pm-12:45am,control,PM
7611235,MEQ_3,10:15pm-12:45am,control,PM
7611219,MEQ_3,10:15pm-12:45am,control,PM
7611227,MEQ_3,10:15pm-12:45am,control,PM
8355564,MEQ_3,10:15pm-12:45am,control,PM
8354892,MEQ_3,10:15pm-12:45am,control,PM
8354654,MEQ_3,10:15pm-12:45am,control,PM
8322832,MEQ_3,10:15pm-12:45am,control,PM
8314702,MEQ_3,10:15pm-12:45am,control,PM
8314397,MEQ_3,10:15pm-12:45am,control,PM
8314335,MEQ_3,10:15pm-12:45am,control,PM
8293343,MEQ_3,10:15pm-12:45am,control,PM
8293210,MEQ_3,10:15pm-12:45am,control,PM
8292937,MEQ_3,10:15pm-12:45am,control,PM
8292658,MEQ_3,10:15pm-12:45am,control,PM
8292632,MEQ_3,10:15pm-12:45am,control,PM
8280881,MEQ_3,10:15pm-12:45am,control,PM
8280233,MEQ_3,10:15pm-12:45am,control,PM
8280186,MEQ_3,10:15pm-12:45am,control,PM
8280123,MEQ_3,10:15pm-12:45am,control,PM
8280108,MEQ_3,10:15pm-12:45am,control,PM
8367880,MEQ_3,10:15pm-12:45am,control,PM
8368002,MEQ_3,10:15pm-12:45am,control,PM
8368189,MEQ_3,10:15pm-12:45am,control,PM
8377047,MEQ_3,10:15pm-12:45am,control,PM
8400982,MEQ_3,10:15pm-12:45am,control,PM
8401004,MEQ_3,10:15pm-12:45am,control,PM
8401031,MEQ_3,10:15pm-12:45am,control,PM
8401079,MEQ_3,10:15pm-12:45am,control,PM
8401215,MEQ_3,10:15pm-12:45am,control,PM
8401290,MEQ_3,10:15pm-12:45am,control,PM
8495263,MEQ_3,12:45-2am,control,PM
8280100,MEQ_3,12:45-2am,control,PM
8354601,MEQ_3,12:45-2am,control,PM
8393166,MEQ_3,12:45-2am,control,PM
8400988,MEQ_3,12:45-2am,control,PM
8401006,MEQ_3,12:45-2am,control,PM
8400984,MEQ_3,12:45-2am,control,PM
7857635,MEQ_3,12:45-2am,control,PM
7856890,MEQ_3,12:45-2am,control,PM
7732593,MEQ_3,12:45-2am,control,PM
7648821,MEQ_3,12:45-2am,control,PM
7611260,MEQ_3,12:45-2am,control,PM
8355481,MEQ_3,12:45-2am,control,PM
8354659,MEQ_3,12:45-2am,control,PM
8293380,MEQ_3,12:45-2am,control,PM
8281375,MEQ_3,12:45-2am,control,PM
8389381,MEQ_3,12:45-2am,control,PM
8400987,MEQ_3,12:45-2am,control,PM
8401449,MEQ_3,12:45-2am,control,PM
8280151,MEQ_3,2-3am,control,PM
8401517,MEQ_3,2-3am,control,PM
7939386,MEQ_3,2-3am,control,PM
8280612,MEQ_3,2-3am,control,PM
8401551,MEQ_3,2-3am,control,PM
7618559,MEQ_3,8-9pm,control,PM
7856822,MEQ_3,8-9pm,control,PM
8292852,MEQ_3,8-9pm,control,PM
7875096,MEQ_3,8-9pm,control,PM
7857006,MEQ_3,8-9pm,control,PM
7611399,MEQ_3,8-9pm,control,PM
7611190,MEQ_3,8-9pm,control,PM
8354767,MEQ_3,8-9pm,control,PM
8322968,MEQ_3,8-9pm,control,PM
8303103,MEQ_3,8-9pm,control,PM
8292947,MEQ_3,8-9pm,control,PM
8292665,MEQ_3,8-9pm,control,PM
8385927,MEQ_3,8-9pm,control,PM
7856838,MEQ_3,9-10:15pm,control,PM
8292662,MEQ_3,9-10:15pm,control,PM
8354546,MEQ_3,9-10:15pm,control,PM
8354838,MEQ_3,9-10:15pm,control,PM
8377753,MEQ_3,9-10:15pm,control,PM
7857272,MEQ_3,9-10:15pm,control,PM
7856911,MEQ_3,9-10:15pm,control,PM
7856823,MEQ_3,9-10:15pm,control,PM
7611225,MEQ_3,9-10:15pm,control,PM
8293077,MEQ_3,9-10:15pm,control,PM
8280634,MEQ_3,9-10:15pm,control,PM
8280269,MEQ_3,9-10:15pm,control,PM
8401008,MEQ_3,9-10:15pm,control,PM
7656073,MEQ_3,10:15pm-12:45am,delay,AM
7656128,MEQ_3,10:15pm-12:45am,delay,AM
7655741,MEQ_3,10:15pm-12:45am,delay,AM
7663710,MEQ_3,10:15pm-12:45am,delay,AM
7669808,MEQ_3,10:15pm-12:45am,delay,AM
7674684,MEQ_3,10:15pm-12:45am,delay,AM
7797713,MEQ_3,10:15pm-12:45am,delay,AM
7797627,MEQ_3,10:15pm-12:45am,delay,AM
7797782,MEQ_3,10:15pm-12:45am,delay,AM
7806303,MEQ_3,10:15pm-12:45am,delay,AM
7806584,MEQ_3,10:15pm-12:45am,delay,AM
7806939,MEQ_3,10:15pm-12:45am,delay,AM
7806790,MEQ_3,10:15pm-12:45am,delay,AM
7814151,MEQ_3,10:15pm-12:45am,delay,AM
7814523,MEQ_3,10:15pm-12:45am,delay,AM
7829118,MEQ_3,10:15pm-12:45am,delay,AM
7837836,MEQ_3,10:15pm-12:45am,delay,AM
7953913,MEQ_3,10:15pm-12:45am,delay,AM
7968130,MEQ_3,10:15pm-12:45am,delay,AM
7979487,MEQ_3,10:15pm-12:45am,delay,AM
8029276,MEQ_3,10:15pm-12:45am,delay,AM
8028863,MEQ_3,10:15pm-12:45am,delay,AM
8028775,MEQ_3,10:15pm-12:45am,delay,AM
8042267,MEQ_3,10:15pm-12:45am,delay,AM
8137764,MEQ_3,10:15pm-12:45am,delay,AM
8137847,MEQ_3,10:15pm-12:45am,delay,AM
8471724,MEQ_3,10:15pm-12:45am,delay,AM
8471627,MEQ_3,10:15pm-12:45am,delay,AM
8481877,MEQ_3,10:15pm-12:45am,delay,AM
8389436,MEQ_3,10:15pm-12:45am,delay,AM
8389380,MEQ_3,10:15pm-12:45am,delay,AM
8377641,MEQ_3,10:15pm-12:45am,delay,AM
8367650,MEQ_3,10:15pm-12:45am,delay,AM
8367283,MEQ_3,10:15pm-12:45am,delay,AM
8354648,MEQ_3,10:15pm-12:45am,delay,AM
8342559,MEQ_3,10:15pm-12:45am,delay,AM
8234196,MEQ_3,10:15pm-12:45am,delay,AM
8234553,MEQ_3,10:15pm-12:45am,delay,AM
8221790,MEQ_3,10:15pm-12:45am,delay,AM
8221918,MEQ_3,10:15pm-12:45am,delay,AM
8209525,MEQ_3,10:15pm-12:45am,delay,AM
8209328,MEQ_3,10:15pm-12:45am,delay,AM
8208996,MEQ_3,10:15pm-12:45am,delay,AM
8209020,MEQ_3,10:15pm-12:45am,delay,AM
8208934,MEQ_3,10:15pm-12:45am,delay,AM
8180170,MEQ_3,10:15pm-12:45am,delay,AM
8180202,MEQ_3,10:15pm-12:45am,delay,AM
8179570,MEQ_3,10:15pm-12:45am,delay,AM
8168749,MEQ_3,10:15pm-12:45am,delay,AM
8152830,MEQ_3,10:15pm-12:45am,delay,AM
8137770,MEQ_3,10:15pm-12:45am,delay,AM
8137973,MEQ_3,10:15pm-12:45am,delay,AM
8138595,MEQ_3,10:15pm-12:45am,delay,AM
8138130,MEQ_3,10:15pm-12:45am,delay,AM
8137743,MEQ_3,10:15pm-12:45am,delay,AM
8138170,MEQ_3,10:15pm-12:45am,delay,AM
8138304,MEQ_3,10:15pm-12:45am,delay,AM
8137674,MEQ_3,10:15pm-12:45am,delay,AM
8138216,MEQ_3,10:15pm-12:45am,delay,AM
8121052,MEQ_3,10:15pm-12:45am,delay,AM
8096343,MEQ_3,10:15pm-12:45am,delay,AM
8096825,MEQ_3,10:15pm-12:45am,delay,AM
8087434,MEQ_3,10:15pm-12:45am,delay,AM
8087665,MEQ_3,10:15pm-12:45am,delay,AM
8472177,MEQ_3,10:15pm-12:45am,delay,AM
8471874,MEQ_3,10:15pm-12:45am,delay,AM
8472164,MEQ_3,10:15pm-12:45am,delay,AM
8471790,MEQ_3,10:15pm-12:45am,delay,AM
8481352,MEQ_3,10:15pm-12:45am,delay,AM
8481823,MEQ_3,10:15pm-12:45am,delay,AM
8496101,MEQ_3,10:15pm-12:45am,delay,AM
8495761,MEQ_3,10:15pm-12:45am,delay,AM
8152488,MEQ_3,10:15pm-12:45am,delay,AM
7655499,MEQ_3,12:45-2am,delay,AM
7829499,MEQ_3,12:45-2am,delay,AM
7954183,MEQ_3,12:45-2am,delay,AM
7980069,MEQ_3,12:45-2am,delay,AM
8017915,MEQ_3,12:45-2am,delay,AM
8018175,MEQ_3,12:45-2am,delay,AM
8258034,MEQ_3,12:45-2am,delay,AM
8235017,MEQ_3,12:45-2am,delay,AM
8234121,MEQ_3,12:45-2am,delay,AM
8208689,MEQ_3,12:45-2am,delay,AM
8116536,MEQ_3,12:45-2am,delay,AM
8116661,MEQ_3,12:45-2am,delay,AM
8471944,MEQ_3,12:45-2am,delay,AM
8151385,MEQ_3,12:45-2am,delay,AM
7806505,MEQ_3,2-3am,delay,AM
8060308,MEQ_3,2-3am,delay,AM
8063663,MEQ_3,2-3am,delay,AM
8246649,MEQ_3,2-3am,delay,AM
